PCA1,PCA2
0.688847529900723,0.45437507993554294
0.6794471155759073,0.4568529213055782
0.6336588369058249,0.4665579896156162
0.6393610220857254,0.46672486220682563
0.5870647560445695,0.47749499458789263
0.586290262602633,0.4777802178013826
0.5824269267310548,0.4792570872611127
0.590735439073393,0.47769366907010724
0.5989368099645664,0.47585896880282924
0.6178424191043964,0.4717450398174714
0.6786788667122691,0.45611506401729907
0.7012150750696086,0.4524691510072705
0.697024805163784,0.4534744605974769
0.6960650384199653,0.45464607665819506
0.7522194543980082,0.43995177434877897
0.7768823526293487,0.4345604086221957
0.7888652492428845,0.43157297668155636
0.7753936234848695,0.435739764171537
0.762104470433777,0.43930441801768066
0.7562227616893661,0.440408833401659
0.7540473626774604,0.4398187591457674
0.7488611440415381,0.44139714198727364
0.7143520226397418,0.4481631443518257
0.7114262813959601,0.451827626318442
0.6797573757429669,0.4553590904306827
0.6536108926028069,0.46269784048087814
0.6496074434437243,0.46552750285273325
0.6459273838093202,0.46546312931566425
0.6767563937361776,0.45889104617018156
0.6968388685676484,0.4541917177740977
0.6855087261783921,0.4559763296119991
0.6626987253013218,0.46087361038969776
0.6579988876437949,0.46304899007803696
0.6715780993243313,0.45920474754090557
0.6590964883244818,0.4633713199289779
0.6419028634672078,0.4663598879670169
0.6597489207992886,0.4632270330259806
0.6536313391271289,0.46474471354547625
0.673388676184885,0.45979295372724577
0.7295397321697069,0.4463080480803728
0.7454807837002203,0.4440731544254115
0.751078784451792,0.4435601278140881
0.7610521093769906,0.4429252560435889
0.7572598841963443,0.44052385729753263
0.7379697703294573,0.4456731247862954
0.7337841825103725,0.44763676133971875
0.7220987698744962,0.4491545407704237
0.7130985620790914,0.45290834246071476
0.7463153696246408,0.44400531641918356
0.739368695801786,0.44579252519376256
0.7143653728336443,0.4496131557081343
0.6629632792960223,0.4613248981494479
0.6097394958343361,0.4738995821864591
0.5767019235242239,0.4814416148080839
0.5898667632253989,0.4789283043213274
0.5686756170543961,0.4834336905344384
0.5969975688475238,0.4744101622112705
0.6668223693086867,0.46157688126430185
0.6828941382111077,0.4586230772816548
0.7053905268532302,0.4536925793553976
0.737894268069514,0.44457493669549764
0.5573625786225465,0.473099800894155
0.5343897688179668,0.4851681387470491
0.5561759564964323,0.48456871839204635
0.5850979226172417,0.47923927365462154
0.5954089998709575,0.4756915761808069
0.6251873327859065,0.47100577585632974
0.6232852132333601,0.47278094408236315
0.5828684540111071,0.4809883225483046
0.5418269994997704,0.4882059804697654
0.5486250575245784,0.4892439544442977
0.5735903504999915,0.4832710406526446
0.6338952901584717,0.47052808669097557
0.667640731294774,0.46165283669071955
0.6720425946098985,0.4610088219222598
0.6994937834427228,0.4545542842142635
0.6974815007129389,0.4556696505674575
0.7033487956023016,0.45550973697071245
0.6838664223087669,0.4600781332097245
0.7083214764866074,0.45393448706988004
0.7239618630695144,0.44936449005884
0.7179618878598243,0.4528247994118971
0.7305635959244255,0.45024210052947433
0.7395908136360382,0.44699289285614
0.7631731001278134,0.44128932793271863
0.7585439234425367,0.44180669340050427
0.7649672946286843,0.4404793712629926
0.7738144010807176,0.43905972502124896
0.7381590420435596,0.44488781194920674
0.7229162135349378,0.4504380290302945
0.7414526808661669,0.44689136598134416
0.761431942691178,0.44214881687633034
0.7896662040801413,0.4367172492120866
0.8288828202289702,0.4269356896390435
0.8468105458203354,0.42176512630229335
0.8575417642782073,0.4210032231351896
0.8580813765964213,0.4216764827348194
0.8649196258207421,0.42119507742258466
0.8496930825451692,0.42347665750954944
0.8299073332866657,0.42774714467357605
0.8302815445104617,0.4284810221680408
0.8217145359961631,0.42930163547417616
0.8120944641138946,0.4324005098918043
0.8244436888805181,0.42981090717636
0.8280830716917195,0.4287143598820406
0.8152601219926551,0.4321612242095921
0.8201294203448537,0.4313931228150927
0.8110278705732589,0.43437148916242235
0.8395498986715807,0.42632370467327896
0.8346246815661463,0.4258492617502132
0.8245641282905192,0.4273291059139192
0.8383074993015898,0.42546417038984913
0.8534954732026868,0.42355025530109813
0.854142039150082,0.42291228734757946
0.8625385269509891,0.4203036069720408
0.85313584157815,0.42166885437636265
0.8314023542422614,0.4261811181480932
0.7827323960648285,0.4331755680707085
0.7898575005933899,0.4364398239200341
0.7822304376069488,0.4379834305631739
0.7830327945926921,0.4384689421918553
0.7673775503916185,0.43433071739820345
0.7731901614402755,0.44142204584701394
0.7826014756402415,0.43924708772304943
0.7987779381593941,0.435310665190323
0.835825041443312,0.42573736098927867
0.8409351977041188,0.4263217549185569
0.797091242612078,0.43426943964570636
0.7781147251334375,0.43828114978564964
0.7944083812613874,0.4360100826467998
0.7977309737592999,0.43434576322519247
0.7834662865515065,0.43267454429239743
0.8257569689342646,0.4264168529399299
0.8226120945659118,0.42922576189853984
0.8296561187913026,0.4269623267122826
0.8113884224508239,0.4301901253154305
0.8237819527085587,0.42879797626266203
0.8323818199319113,0.4270997546996469
0.8182110346994573,0.43081878842093585
0.7847706613562937,0.43799036181936796
0.8159199455760864,0.4307872133603327
0.8130500376027991,0.43369554896420565
0.8326931470788955,0.42777602949773325
0.8399967353504848,0.4269198778298625
0.8516523063492919,0.42251455567949525
0.8578010703412157,0.42230816677941974
0.8717059689683444,0.41959335613448023
0.8736770757666937,0.4184462105450587
0.8564394698193009,0.42325790496815363
0.858433523661834,0.42249907287217425
0.8472289870419808,0.42576425216892905
0.8464387853656793,0.4261231601618947
0.8320789549237055,0.4289964449641456
0.7838949153794302,0.43914829079383927
0.7698185976855663,0.44284276859019056
0.7491835686475153,0.44729254928497797
0.7909990845307983,0.43812389168010984
0.798275939808637,0.43704813347966603
0.7986156050872681,0.4312356777531364
0.8496316497661014,0.4186263651798129
0.8486541220357215,0.42253682603022885
0.8623223894554719,0.4191425897954638
0.8613792018022107,0.42102383697959017
0.8512697363950822,0.4238727544742899
0.8465696441309666,0.42502813001097917
0.8539098623741175,0.422896283890726
0.850485633705808,0.42565832646752466
0.8632317715605031,0.4220823176745711
0.8507294070747611,0.42440521286128685
0.8525358518151984,0.4263872324108445
0.8536569027524792,0.4258557581706027
0.8333170819006988,0.4296618207452405
0.8301331014105425,0.430137470935251
0.841575250331057,0.4258369486196188
0.8217704409212488,0.4313904888578445
0.8032605499792591,0.43606338992728544
0.8364033063041507,0.4273249163284043
0.8661515300796362,0.4185032059748579
0.9162258298625169,0.4067971106385699
0.9581680614826326,0.39572723837510637
0.9754748911869761,0.3960086062967544
0.9742527174002633,0.39715598144886294
0.9900093378962586,0.39309752248416363
0.9901531932100347,0.39359069448443823
1.0099414732762242,0.38611616290823936
1.0265676233736247,0.3801766517796545
1.0280492169236781,0.3856387351200978
1.0366907650227464,0.3840121030954437
1.0403426112892868,0.3840135684345553
1.0381586330572954,0.3852852225794987
1.038481361494261,0.38505053442536735
1.0414820643754725,0.38586959386480973
1.0426780367710458,0.38463537174286516
1.0340517806034972,0.3867606658569511
1.0396246621002085,0.385648220332186
1.0572497674912287,0.3813421103055736
1.0745525750231786,0.3750312235590066
1.0709250182605132,0.37626848236301363
1.0670490818405978,0.37762195435582246
1.0700428215329103,0.3774446763443661
1.0679219334061612,0.37728575728374397
1.0698717836515408,0.37645197088232457
1.0794990063735705,0.37358757365694745
1.0621904543773508,0.37755479284834986
1.0757961501516795,0.375581786300956
1.0627773007756134,0.3797126092725529
1.0557262428427632,0.3799765459789673
1.0707300211354296,0.37688340884832605
1.0767746126574949,0.3750023125844217
1.0757047323902333,0.3739787425261367
1.0625557459680819,0.3789905294175231
1.0687722289693413,0.37753869381498417
1.113362758510509,0.36504780473154985
1.136814062163241,0.3614448635526495
1.128560220052805,0.3645160670817027
1.1037972751364507,0.3699619944433199
1.0764509539291154,0.37493527608201666
1.0900196686960093,0.37205782443760743
1.082924496742619,0.37353448443376747
1.0875526898066328,0.37354944150444586
1.0670001134521552,0.3775577370243475
1.0594427470717236,0.38063697917071676
1.060655249877885,0.3789176744503961
1.0788161648074988,0.37414705827756
1.0936308408299062,0.37257752446347775
1.1108453297009369,0.368708505028566
1.1159687348106564,0.367948985758911
1.123194003216436,0.3654187891849481
1.1153209280193876,0.36796759192653916
1.1110065646805232,0.3680660336069003
1.1294446861632899,0.3659803986558701
1.1494126952767716,0.3602476175957473
1.1712797506546029,0.3543441609288196
1.1635728985418563,0.3574450991190853
1.1326452285438207,0.36283259979760685
1.1307729471802765,0.3654141228091567
1.1305844099594677,0.36500278939407593
1.1740929913231208,0.3530710680162919
1.1863290517033338,0.35189482917794423
1.1774096435677093,0.35276016729248666
1.1622071564673833,0.3565035554463431
1.1632146342628735,0.3574797303815977
1.1623708633967766,0.3565559486877378
1.163722051912194,0.3558894001679275
1.1698970141181124,0.3542695350534754
1.1666241387099083,0.3569208483941569
1.1674468169631067,0.355041598459228
1.1735458902098952,0.35391860082777243
1.1973011794004986,0.3474897019577381
1.1913399270227623,0.3448810138158419
1.185673774539788,0.3509319879719393
1.1755447163815782,0.3518973216288572
1.1464617273592896,0.3599823627914662
1.1689456946656858,0.35620635138312085
1.1846579652409228,0.35219951686579903
1.1655320822756543,0.35697848579492664
1.1997362138817986,0.3488341448320376
1.2217604497493104,0.3433708685922782
1.2300739249615955,0.3424261903094742
1.2410187197983156,0.3385727834810418
1.24576959934294,0.33893672527130003
1.23741965834156,0.3391910565820242
1.2314557952149408,0.34238112312559277
1.2191970621549484,0.3458039596818354
1.2203500532761031,0.34572393053421924
1.2238269287623431,0.34586559033151293
1.2061641183128864,0.34847193636014245
1.213398042591067,0.3473034461973326
1.200951726869726,0.35021884531304565
1.1866932007795261,0.3527161745772892
1.176662457042219,0.355271199086675
1.1730517880935005,0.3561623849939168
1.1838578638613277,0.3523542063980571
1.26849056867438,0.3284194839644381
1.2847363222426238,0.33033046335265126
1.2859939943389171,0.3303122316101694
1.2809624436933718,0.33070656866776194
1.277939956760488,0.3314013673386592
1.2907432938899988,0.32950121420258477
1.296943611183667,0.32848174041945627
1.3199386824943304,0.3219228134579283
1.335013801270747,0.3184106015567724
1.3457840820532718,0.31639819661755375
1.3531951883154092,0.31403771108144835
1.3539868849295171,0.31419662384425207
1.348530399040437,0.31575957248411807
1.354969750516514,0.31397880599478156
1.3665323920658385,0.3126666665713084
1.3671651507125722,0.31295204194645243
1.3347083243637117,0.31875677714090045
1.3143150436823607,0.32261669965097767
1.325603302897801,0.3201752770227401
1.3249679942194572,0.32302659177321974
1.32847722700615,0.3213731063630965
1.3274929036030634,0.322629346733874
1.326388263190524,0.32373797585591313
1.3155389040237098,0.32533533688791777
1.320319168460694,0.3264309367031152
1.317813908361762,0.3249617272277487
1.3254198045462746,0.3195186649717989
1.3304819150029898,0.32126190906457114
1.3664515949237066,0.313059197024981
0.13649527764457695,0.5235767743231423
1.3480702894341583,0.31773388883313936
1.3377773503533266,0.3176713542443716
1.3446556171321653,0.31766415744814436
1.360786875981475,0.3144421100118445
1.3470157318030904,0.31741740886540215
1.3563282047018845,0.31648755936864154
1.3728634468108494,0.3110309722953915
1.3483914310823972,0.31571292137053303
1.3551915498346312,0.30849234080562293
1.3848450700644572,0.30996103819988313
1.3829224216095926,0.31037916130813237
1.3595485917496546,0.3162873768442288
1.3603512003689442,0.3160347764444815
1.3516598448789638,0.31780378950975474
1.3627305007583852,0.31578593494127183
1.3413217408326958,0.31842734753470053
1.3229428386052955,0.3228598567221023
1.3025195231524342,0.3268594228775225
1.2630497050445015,0.33658151927665547
1.2806633690407243,0.3341869169377273
1.2784295096337768,0.3354756788514715
1.2817021780426667,0.33370963711915247
1.2724546224929802,0.33410983614030343
1.2641676418209291,0.3380043838606255
1.2816776331021782,0.33462689246769656
1.2848649428703387,0.3337491838173896
1.3108423499837103,0.32645221932556034
1.327489570483081,0.32374134141319455
1.325330500174261,0.3249140792522462
1.3193121367335916,0.3272223980333594
1.287452415617989,0.3325325451680128
1.2828144809306374,0.33432651186961393
1.2885867849539938,0.3313532156628294
1.2493470303729408,0.3386527953162632
1.2227696272949082,0.3474945357754869
1.2345685230901624,0.3453174061973499
1.244176810778795,0.3431111904657448
1.2278250985225312,0.34567192214573256
1.2100082721514656,0.3503299423408642
1.2063960041428898,0.35141646474039656
1.223804741791658,0.3474728507816764
1.2246253239567915,0.3473999948162591
1.2081815877645248,0.35158810472392826
1.2304767380965638,0.3455705778055723
1.2399213512879415,0.3452054342176814
1.2378586374132234,0.3455414055001884
1.2137221755827146,0.34839657856365325
1.1898143659618978,0.3550519817807907
1.1719166623206694,0.35939999892165186
1.2081814466618406,0.3519657457284425
1.2191560262914636,0.3505333224154121
1.236990426884566,0.34625569449259663
1.2273191451108885,0.34794469527368527
1.2069080441720976,0.35183366881099015
1.1928920760521107,0.356121852129118
1.2200397822777316,0.35018027149945025
1.2215700722474059,0.3500283819538568
1.2206346561697825,0.3503500086979143
1.217184549593461,0.3514934730528927
1.201243101936141,0.35650714561241004
1.1649724790099116,0.361101908484838
1.1759692058840887,0.3610314305645587
1.1907336241624125,0.3564707436488005
1.2053647055108114,0.353460483220937
1.1943893697608878,0.35776201520009876
1.2062607312516833,0.3538071634170017
1.2135385869479656,0.3511678280932962
1.2466128240447876,0.3430464703145721
1.2427821547462485,0.3458647768357092
1.2797905482106235,0.33656585649386034
1.3018840486661127,0.3310880194235658
1.3019994424077743,0.3314110863858331
1.3023166074384598,0.33119648353030234
1.3026512302113478,0.32474678816265673
1.3119802812093315,0.3305351336273859
1.3079214787711035,0.33056842547717225
1.3096037765186872,0.32861083503944505
1.3195366469877778,0.32644228493640964
1.317460247973087,0.3283922661718191
1.317075389236838,0.32839568341526376
1.3164604630323313,0.3288998083327509
1.3314282308949446,0.3251456484667939
1.3417252333932117,0.32253650850286864
1.3647224528845796,0.3161637237242878
1.3880053092433708,0.31279907226560894
0.13741192439622285,0.5270929078654589
1.4052683817523712,0.3064457262729925
1.4058508206161884,0.30851750610381695
1.4075560951898607,0.30849646788958673
1.4094756924762346,0.30881804656684936
1.4036794829236166,0.3099242790238349
1.4067273902481257,0.3088245666060973
1.410745965738304,0.30787041904898066
1.4150034321436915,0.30730346760118615
1.4183030624575501,0.3073891146269695
1.415406065929763,0.3072962212153709
1.4255226067927607,0.3052958034316388
1.4147480880993974,0.3068442472130131
1.41913163469564,0.30581864957894667
1.4190010428728121,0.30715604109538225
1.4195361094292842,0.30502671760456634
1.4108661432109006,0.30715858846935873
1.4315489674006607,0.3014449968637419
1.4678753462983956,0.2935901937152064
1.4722668692193572,0.29454369766653293
0.13762509805939632,0.5279106133404162
1.5189207455098392,0.28086086364919194
1.5230708085906155,0.28176170757375657
1.5313385992558846,0.28031388132066376
1.5289879809357212,0.28075589205916635
1.5217393745300078,0.28264806462379305
1.5104909106323754,0.28425658887796285
1.4812654792541193,0.28873980820483197
1.455164175960368,0.2962611065213775
1.4372205361215027,0.30116140077493453
1.4314383169839053,0.3031419148366902
1.405465438278774,0.30670755529969407
1.4263331242848074,0.3038883633080082
1.4222113812134598,0.3048149875710431
1.4195265373361223,0.3060882316554707
1.4464678099893222,0.29939192358913475
1.4359331537732563,0.3030320251135549
1.4129291644200337,0.30897228978307406
1.4300635129262418,0.3054129922023367
1.423231388953674,0.3070095879740586
1.424301864866106,0.3066896814459406
1.441447330927804,0.3012256364051734
1.4321837974449798,0.3014534992106135
1.3995716382680654,0.3096138586086721
1.4286187135439659,0.30471929038085654
1.4266742253785492,0.3054645479771494
1.406576297817632,0.30989844292029856
1.4256574320705482,0.3060753802723881
1.4572600366724209,0.29729021969405567
1.4520809698773918,0.30043294361223083
1.4535024693266427,0.2998569405082944
1.4515208090239238,0.29784145292454395
1.437303639504808,0.3009824035720792
1.4351822785985473,0.29785177595654405
1.4834750829519898,0.29218914054426
1.4795222286232301,0.29429871126399926
1.448689933020303,0.30101717735842765
1.437693030499672,0.30412439236499006
1.435253113335575,0.3057537285095418
1.4336068303033713,0.3066549460389097
1.4190761502443883,0.31009962031432137
1.4020013569161514,0.3140919265389128
1.3832990015594404,0.3158126021897456
1.4065623222093602,0.3106277537108105
1.449657573922946,0.2998849483018524
1.485612472308661,0.29106587314732957
1.5080284457847235,0.28703472030205546
1.5111196754587857,0.2863874720340588
1.4912310056624196,0.28945763737599084
1.4723847419907412,0.29437038519114994
1.4733951409313175,0.2955190111804693
1.468380304363086,0.29844660772136666
1.4784344055908165,0.2945807536093496
1.463400275341811,0.29791212542800294
1.4804124774281235,0.2939899842271419
1.509732470656243,0.28626177389039026
1.5259136517351102,0.2833748149231958
1.5534721458000476,0.2770235869337158
1.533335764962351,0.2811764279456745
1.4966297556316077,0.28954092806504633
1.4942081036288668,0.29191961155350676
1.4970641016793003,0.29113597697890836
1.470829617729087,0.2950185969424414
1.4667428801394047,0.2961874785457848
1.442528476118482,0.30109991844649736
1.3819928544681406,0.3138790169952583
1.3416756074479304,0.32469556714336795
1.2635502186512682,0.3371882730385464
1.3076886353108375,0.3301987817234806
1.260617195110622,0.3409392470379542
1.2135254077836033,0.35042881036500034
1.243242626906207,0.3469853355527786
1.2316010677272584,0.35117905908990404
1.245133492457037,0.346010554376373
1.2658014631053098,0.34245082410097033
1.279912623181074,0.3397318581246431
1.2778478278447,0.34244349434033594
1.2818132467224448,0.3403921382331646
1.2835108569687623,0.3402693767604843
1.2750168776562731,0.34102372882230775
1.2914966818617508,0.33767994892176917
1.3058430912068546,0.33560964547748917
1.2993483083802535,0.3364521384598618
1.2831856132035675,0.3399712260896286
1.2381044416098685,0.3490931589221958
1.1673648896589373,0.3648566229058987
1.1728324309045588,0.36427452390093307
1.2151237669822728,0.3549998558387371
1.2159137903167359,0.3555447937057548
1.2481071829640105,0.3479668787696689
1.2582400267070946,0.345798847044862
1.277685105417951,0.33901456289897014
1.2476898655370676,0.3461831103365844
1.233946786796245,0.35098852255266644
1.2524173124311127,0.3466775714475634
1.2696088388113262,0.3365505744718897
1.2397041829089568,0.35021243041469313
1.2419673977817243,0.35117634917690377
1.2503673177796844,0.3471851767808289
1.2078275299642391,0.3551849493508394
1.1557761856942284,0.3666667011370335
1.136517012961989,0.37379386576973306
1.1706720554623595,0.36612305460245786
1.1501279597818919,0.3699806010863029
1.1870832059516694,0.3617089226523882
1.1743657585453389,0.3656142534876244
1.161640891605725,0.3678456944857962
1.2345518372661322,0.35116829189976784
1.2340611675240596,0.3526245458848927
1.2432927426622844,0.3511366420873178
1.269704980373655,0.3438612044347611
1.2527097625753048,0.34780969446613197
1.2627600128987613,0.3465489646482095
1.2855754645170545,0.34170926326455314
1.2777583159473174,0.34436070677208674
1.3033557486640355,0.33723346136988935
1.3189875916186888,0.3338518377510921
1.3136285879622132,0.33584428846719205
1.3070573354896706,0.3349699287611844
1.3077701037182214,0.33682476809825335
1.3127687794075324,0.33408516157995277
1.2772095373888959,0.34208427097364236
1.2863971090861732,0.3393694771440721
1.3136129638981098,0.34026921559966367
1.321662926007031,0.3327940444427402
1.3524377848398061,0.32497607123253486
1.350908247480921,0.32608113855271076
1.3645287861217068,0.3230050121790003
1.3930655737059146,0.31856321784034525
1.3954341422780316,0.31625407094442887
1.4013410060350115,0.31453381494998145
1.416751188719758,0.312862553050919
1.4188406094613677,0.31175171955862074
1.4131653851884403,0.31347140226579134
1.4089937228552576,0.31273262205867536
1.416481569974159,0.31121218136294454
1.432957130406691,0.3082162270408801
1.440453948217885,0.30465275702498396
0.1390959963352932,0.5335527811176219
1.4539707814602407,0.3025506059247455
1.4263554955961892,0.30910416526670015
1.3931565438455649,0.3144561706863355
1.401026960483165,0.3150445745348249
1.398809145259497,0.3176123217499763
1.3475880465985015,0.3243697487627875
1.3557484985111943,0.32439932991948467
1.3395849991571949,0.32449332653896557
1.349949286002971,0.32576053373961794
1.366545343145076,0.3243127796078003
1.3706494489864245,0.3220438795112287
1.3734049104869488,0.3215129932977849
1.3780625935556061,0.32125542204497004
1.3508548850076048,0.32626422370591973
1.3754163573736038,0.32108194105834287
1.3877932457346076,0.31878065468432326
1.3855500492002086,0.319037138491473
1.416570446623277,0.31022055249532915
1.4358668797717324,0.29870849536790367
1.3880354890137092,0.3195784257612555
1.336125785503438,0.33066180108725796
1.3479270681908102,0.3287748781540753
1.317301994747626,0.334529108473583
1.308098475986658,0.33828441876906545
1.2643420484501515,0.347426174093443
1.240535859030263,0.3550205782470778
1.2493570330983919,0.3491995652828371
1.2303778444939646,0.3547868089094614
1.2525695925061606,0.34937027431699713
1.2270741007766504,0.3564368800228971
1.259441212338494,0.34909906358782333
1.2528744076065288,0.3515286839661537
1.2813019056235306,0.34297096367929747
1.2924571138763767,0.34721263433072597
1.3055114214408732,0.33988071845646056
1.3197081854797588,0.33626886083105284
1.2850223434584027,0.34406998727188376
1.2901707034733585,0.3436483432278838
1.3061242973833158,0.3443148447929921
1.309968603923519,0.33776350078553635
1.3261987519043985,0.33440991248446367
1.3579080243415682,0.327483160707191
1.34688249511293,0.33075423138185367
1.319773675305522,0.3351497617797993
1.304603629973875,0.3410812732263709
1.3364171655667347,0.33241043659615643
1.3249896047453853,0.3356030747613256
1.3643183761689537,0.32520452253567284
1.3820422466037183,0.321815473889583
1.3728714464674323,0.3254158332046493
1.3711775071744987,0.32373753955919593
1.3622256833502382,0.3265866024584726
1.313040337645818,0.3372636044888851
1.321800733335952,0.3367194839176537
1.3250630473129552,0.3368289766175679
1.337823894883211,0.33269749837401885
1.330240331141436,0.33433586830353906
1.3333127092189954,0.33471919060010147
1.2910424776555682,0.34861831983355124
1.262595626323265,0.3496807439978482
1.2689623825339187,0.34890628816952995
1.2379675082344945,0.35497209960191656
1.2291169237004576,0.3581054875978874
1.2265985375002908,0.3584536708466482
1.2505296155817172,0.3545961488851743
1.2649325401059792,0.3508316587464733
1.2685829403293865,0.34953706175027244
1.2660967767280586,0.35094345506567876
1.271428223803218,0.35004354942088106
1.2983252319453864,0.3443604312830401
1.309654534438761,0.3406037005710306
1.3088665202210459,0.34169224129838505
1.2939787970722103,0.34421575351269385
1.2693944235158952,0.3488849452203921
1.2575769585771879,0.35394760028551175
1.242767564112431,0.3553811500902191
1.1980720912881575,0.3641370317197491
1.1733703918641794,0.37110788247045956
1.16467230788058,0.3722879802232401
1.170876365692405,0.37217188706199994
1.1670055090952558,0.3778370285785331
1.1791305092046125,0.36850488316327373
1.1906608068588518,0.36681562644467847
1.203653819324685,0.36503709948422275
1.1960152980614152,0.36732034350145926
1.2082687786148985,0.3636951206134771
1.225528745187261,0.3589575760115289
1.245881703419845,0.35367961463926556
1.2824542710777562,0.32830929040812046
1.2645035217229659,0.3560089111983485
1.2650110253686562,0.35103635608975087
1.2679283410615108,0.35090013351339405
1.2699354287176383,0.3496087206311909
1.2474234647447366,0.3535589393472131
1.252838445366448,0.3543537804686118
1.240231263781492,0.35695265935676207
1.2389548147257152,0.3561758876957299
1.2156958849458401,0.361940437821086
1.173819327075757,0.3725142693077632
1.1626316057243884,0.3751109819651682
1.131099492942977,0.38688672815103414
1.0732204086314134,0.39174015768832965
1.077015617992334,0.3934580660763194
1.0712445072378343,0.39641749241073126
1.1079020521173646,0.3872987207983381
1.1163432864183878,0.3849535837136155
1.0917514925796767,0.3903905319208937
1.0704772606843034,0.3934227235398499
1.073874453687951,0.3959293436755323
1.0089998489691332,0.40831723347387916
0.9945642935925361,0.4115163665693759
0.9868490118676665,0.42023440509183274
0.9754296609860568,0.41471231234540845
1.012017482808692,0.40877290521812937
1.0105022437525304,0.4091270208667643
1.0414744864380165,0.4004645329539183
1.0481131433177764,0.40066950411868374
1.0742133783196122,0.3941132029190342
1.05738599027576,0.4003789204229593
1.051766536930286,0.40578797399259814
1.0731597357113298,0.39589245849175936
1.0715457450133423,0.39661925323603003
1.0563272438620261,0.3987714198798593
1.0385236569597085,0.40349059825544425
1.0392798009686237,0.40295828966964503
1.036294978768541,0.4033078160181791
1.0269337727284225,0.4060459122971185
1.0213064229034088,0.4064202508591087
1.0079647712276054,0.4115244357167262
0.958254038074646,0.4204666992780651
0.9826623512722731,0.41655848995649375
0.9743456296685414,0.4201490207140775
0.9742027973183476,0.42031580140071423
1.0176043325373914,0.4089127650637252
1.0147633448898743,0.4104269755423138
1.0112681558629917,0.4114142405033371
1.0145142505167717,0.40957322533452306
1.0000700102311684,0.41192894541286434
1.0552730652936453,0.3998497632992976
1.025099175135574,0.40779638737304136
0.9849590800560729,0.41760063597136254
0.910717753433747,0.431110482489759
0.894153277779343,0.4367911100049297
0.852997973085462,0.4450846753325494
0.8783490493387108,0.44039452221233283
0.9092348596843872,0.43331578838926077
0.9200337731644804,0.43179555935305103
0.8944240502681083,0.4380617198120768
0.8851067969131186,0.4399828145719237
0.8754736193000202,0.4415921629171313
0.8807575528732718,0.44041843632372346
0.8424387544902108,0.4476661230291797
0.839653254946384,0.4428251950457736
0.8029321817927723,0.4578333583764423
0.8169636561689528,0.45771419704907745
0.8197510807097574,0.45553066172381274
0.8005265910418845,0.45965524961535603
0.854009834124737,0.4468844318530945
0.8763373741111781,0.44326510250130946
0.8867567099553624,0.43960792356665584
0.909053559391123,0.4344287010960225
0.905387055014685,0.4364151244100643
0.9107466882285951,0.43533872161311893
0.8957230824988052,0.4393704220327466
0.9128063437204382,0.4346814990132356
0.9159047571529042,0.4340414176484319
0.9073734363361026,0.4360572358672839
0.9652373860059421,0.420569440253043
0.970888433770178,0.42245756474203183
0.9554695947850638,0.425573304791676
0.9506202698716827,0.4258791911374424
0.958632243324715,0.42275405898435137
0.9997118809868708,0.4140572557648858
0.9890535000626843,0.4181126039983459
0.9861332313451333,0.4187029366793617
0.979194653245247,0.4204156899140604
0.981883089978267,0.4175898836202461
0.9782914557228479,0.4190550558080677
0.9754256024518237,0.4213729205443737
1.0057455456229532,0.41360790089055005
1.0137639407184889,0.41262113564466246
0.9648495637256996,0.42192003723848526
0.921093364200831,0.4322712682308253
0.9331367568911166,0.4314982005773254
0.9664771707761058,0.4236324409460075
0.9758768542889087,0.42183219152644674
0.9723459992688082,0.4218789136076861
0.9828570283990977,0.41821471038686436
1.0052237662033379,0.41611571002864367
1.0080257410297968,0.4148336480112365
1.0267205595245679,0.41033990797691766
1.038620990197524,0.4073220181287426
1.0443650963223456,0.4066973881059476
1.058485015136856,0.40334302243233433
1.0572421273208972,0.40342865749478335
1.05285335885526,0.40386991374405123
1.0514214154347559,0.40424721634520144
1.0825288497509138,0.39787428948771975
1.083614607329594,0.39851246214305686
1.079715817612809,0.399135829327882
1.0794924688469596,0.39913843202134
1.0635476909750545,0.40079361731044594
1.0428836458798454,0.4065815805032318
1.0607945850282012,0.40315378254777046
1.0697800598370817,0.4002200155473452
1.0666982922308357,0.40149497269277984
1.0769041772018617,0.3986694977790076
1.095593007839639,0.3885415237003224
1.0974827792483837,0.39385940852048373
1.1156129570811815,0.3903341609905726
1.091901736021182,0.3946460843260446
1.0669152007198128,0.4009251698727641
1.046321757997574,0.40445100843196263
1.0183974188541527,0.41304399942312214
1.0300514146981523,0.4101408652333247
1.0394777561498416,0.40673370443471435
1.04124951772338,0.40712140205744457
1.0581496873292147,0.40331766318790757
1.0953689209321003,0.3944285817201324
1.1120251400315533,0.3918299490118489
1.1573837802232032,0.38059366967714736
1.1701052908209915,0.3786555792203567
1.1777324976543329,0.3772614357612444
1.1698449207692236,0.3796344787458979
1.1515664139556503,0.38371315570191245
1.1521174965045617,0.3834694835104595
1.1579679864238857,0.3815947594739206
1.1697514268710765,0.37810842868541944
1.180617050848581,0.37731099054397704
1.1957327526643062,0.37283438583737083
1.2113929965646268,0.3681957819459349
1.2230342702091728,0.3651989937735944
1.232491181962616,0.3649426113636406
1.247597087239143,0.3598303224779305
1.2472094020918527,0.3605608015871968
1.2505598379070664,0.36020739109968386
1.2555762239658081,0.3602480389171372
1.256823458089179,0.3593141885436374
1.2627272631075137,0.3571930450717081
1.2723858059732347,0.3560500506637597
